SYMBOL	ENTREZID
NARF	26502
TBX5	6910
SPNS1	83985
EFEMP2	30008
ADAM17	6868
CNIH2	254263
NR1D2	9975
SWSAP1	126074
ADAT1	23536
CD34	947
ZNF622	90441
FAM53A	152877
TAOK2	9344
TMEM255A	55026
HSPB7	27129
PPP1R14B	26472
ALG10B	144245
PSMD2	5708
CYP2W1	54905
FOSL1	8061
NRIP3	56675
SLC5A6	8884
KLRC4	8302
HSPA6	3310
RAB1B	81876
SLC22A13	9390
RASGRP1	10125
GPR152	390212
INTS6	26512
TNFRSF10D	8793
BANF1	8815
SP3	6670
TOPAZ1	375337
P2RY2	5029
FBXO45	200933
REP15	387849
OR4S2	219431
KIAA1551	55196
RMI2	116028
MLC1	23209
XCR1	2829
RIN1	9610
LMAN1L	79748
GLS2	27165
SART1	9092
AKIP1	56672
ZNF624	57547
OR7D4	125958
SLC16A11	162515
ARHGAP1	392
PRM1	5619
ERCC4	2072
SEC22A	26984
ADCK5	203054
LCLAT1	253558
KCNE3	10008
ARHGAP32	9743
DSEL	92126
PSMC5	5705
KRT25	147183
PCP2	126006
MAP9	79884
FNDC9	408263
LSM1	27257
SNX32	254122
APOBEC4	403314
ISCU	23479
MRGPRD	116512
OR8S1	341568
BRSK1	84446
NDST2	8509
PDE7B	27115
NUP93	9688
CCAR2	57805
FBXW8	26259
ABCD2	225
B4GALT2	8704
OR10H5	284433
CYP7B1	9420
MOS	4342
DDX23	9416
MRPL57	78988
GLIPR1L1	256710
OR1L1	26737
OR5J2	282775
THAP2	83591
LKAAEAR1	198437
SFT2D3	84826
CTSF	8722
FBXO31	79791
FANCI	55215
VN1R4	317703
KRT2	3849
COQ2	27235
MAL	4118
CSRP2	1466
PPARD	5467
MADD	8567
PHYKPL	85007
NAGPA	51172
MAPK7	5598
ELF5	2001
ABCC12	94160
CASP3	836
CD200R1	131450
OR6M1	390261
CKS1B	1163
CYP4A11	1579
PSMA8	143471
TMEM52	339456
VEGFB	7423
DHX37	57647
AQP1	358
ZNF497	162968
WFIKKN2	124857
NPAS4	266743
C1orf100	200159
TRIM59	286827
ZMAT3	64393
ACOT1	641371
STOX2	56977
DNAH7	56171
ELF4	2000
PROP1	5626
SLCO2A1	6578
CTSW	1521
CST6	1474
ATG4D	84971
ZNF417	147687
ATP8B3	148229
WDR49	151790
PPP2R1B	5519
RAD9A	5883
MUCL1	118430
POLD4	57804
RNASE8	122665
DSCR3	10311
DENND6A	201627
ADCY6	112
SNX33	257364
ZWILCH	55055
RPL4	6124
ABRA	137735
ASPHD1	253982
RAB6A	5870
PDE8A	5151
GSTM1	2944
OR10AG1	282770
C11orf86	254439
C12orf66	144577
ISX	91464
MZT2A	653784
HEG1	57493
IQCB1	9657
RSF1	51773
ZNF490	57474
GPR162	27239
ARR3	407
TNKS	8658
OR4B1	119765
SPSB4	92369
UGT8	7368
PAAF1	80227
PPP1R8	5511
ZNF483	158399
SPEG	10290
NIPAL4	348938
OR1S1	219959
CCDC85B	11007
FGF5	2250
RTP1	132112
OXSR1	9943
CMKLR1	1240
KLK10	5655
RBM14	10432
TTC9B	148014
ATAD3B	83858
ZMIZ2	83637
REST	5978
CTBP2	1488
MSL2	55167
SLC37A2	219855
SNTG2	54221
PTPN2	5771
MS4A10	341116
DAW1	164781
LTBP4	8425
ZNF738	148203
GGA2	23062
DUS3L	56931
NEFH	4744
HAVCR2	84868
FAM57A	79850
FUT1	2523
CD7	924
UCP2	7351
SRP68	6730
PCDHGC3	5098
SSH3	54961
TLR8	51311
UBXN2A	165324
ADCY4	196883
KCNG4	93107
PRG2	5553
ZNF654	55279
TNS3	64759
TRIB1	10221
BTN2A1	11120
ELMO1	9844
OR5M3	219482
ZHX3	23051
DTD2	112487
MSL3	10943
ADPGK	83440
YPEL2	388403
LGI4	163175
ZNF507	22847
SPESP1	246777
PLA2G1B	5319
MOBP	4336
FRG2C	100288801
TPMT	7172
MRPL46	26589
SSSCA1	10534
AOC3	8639
TRMT10C	54931
CD84	8832
SNX31	169166
KMT2E	55904
EVX2	344191
KLHL3	26249
CCDC63	160762
OR2Y1	134083
PPM1E	22843
SSX5	6758
RNF26	79102
AP1G2	8906
CFLAR	8837
BAALC	79870
ARV1	64801
OR10A6	390093
CSPG4	1464
LRFN4	78999
DNAH12	201625
COQ10A	93058
TMEM70	54968
TMEM134	80194
ACAD9	28976
TCAP	8557
HP1BP3	50809
INSM1	3642
PDLIM2	64236
PPARGC1B	133522
LEP	3952
CHRNA9	55584
CASP2	835
EHBP1L1	254102
TMEM136	219902
GH1	2688
TRIM72	493829
MID1	4281
B3GNT8	374907
DEFB114	245928
CCDC65	85478
TAF7	6879
RAB8B	51762
CAMKK2	10645
FAM109B	150368
C2orf69	205327
SPACA4	171169
IFT80	57560
KCNK10	54207
KCTD2	23510
MLXIP	22877
SEZ6	124925
STAB1	23166
USP39	10713
HNF4A	3172
NFKBIB	4793
CLSPN	63967
GNAI2	2771
PABPC1	26986
FBXW5	54461
SHISA2	387914
NETO1	81832
OR6S1	341799
SNX14	57231
EXD2	55218
ZNF366	167465
FBXO34	55030
NPHP1	4867
ATAD5	79915
BVES	11149
HNRNPD	3184
CTXN1	404217
HSF5	124535
FUZ	80199
SLC35C1	55343
C3orf80	401097
RNASEH1	246243
PANK2	80025
OR1E1	8387
DAB2	1601
FUT6	2528
PRKDC	5591
ARL6IP4	51329
GFRA4	64096
GRHPR	9380
MMP19	4327
ZNF491	126069
UBA6	55236
PFAS	5198
C17orf53	78995
PHKB	5257
LGALS7B	653499
KLK2	3817
ZNF436	80818
ATP10B	23120
CC2D1A	54862
ABCF1	23
ALS2CL	259173
SPHK1	8877
FTMT	94033
HEPHL1	341208
SSNA1	8636
ASB3	51130
CTC1	80169
OR3A1	4994
AMBN	258
USP20	10868
PRIMPOL	201973
KHDRBS1	10657
LCN15	389812
PDS5B	23047
CLPTM1L	81037
GORASP1	64689
CD46	4179
TSFM	10102
MKRN3	7681
MSRA	4482
OAZ3	51686
OR2AE1	81392
AURKB	9212
TTC27	55622
C1QB	713
KLHDC3	116138
ANAPC2	29882
SIDT2	51092
SENP3	26168
DNAJA2	10294
AGPAT4	56895
MRGPRX4	117196
PAK2	5062
HIC1	3090
CA5B	11238
TMEM107	84314
TFE3	7030
BOK	666
KLK3	354
ZBTB33	10009
SNAP47	116841
SAMD12	401474
WDR75	84128
MBOAT4	619373
VAMP2	6844
GPR88	54112
CFHR1	3078
OR10Q1	219960
MED29	55588
DDX10	1662
GRINA	2907
PRMT9	90826
CA8	767
PER1	5187
METTL1	4234
WDR35	57539
UNCX	340260
GAK	2580
GALNT14	79623
MCM9	254394
GBA	2629
LYSMD3	116068
MAGEB18	286514
CCZ1B	221960
UACA	55075
MAP6D1	79929
SGSH	6448
KLHL11	55175
ARFGAP1	55738
ZFAND2A	90637
ALDH5A1	7915
ZHX2	22882
PPFIBP1	8496
TOLLIP	54472
MBLAC2	153364
BOLL	66037
FOXR1	283150
IL1RAP	3556
EDDM3B	64184
ALOXE3	59344
ANGPT2	285
LRRN1	57633
RPRM	56475
IL20RA	53832
RRH	10692
SLC28A2	9153
EDNRA	1909
CRAT	1384
MRPL1	65008
PPP1R42	286187
MAGEF1	64110
GJD4	219770
LSMEM2	132228
EDDM3A	10876
GPR137C	283554
RNF31	55072
CLU	1191
APBA3	9546
SGPP2	130367
METAP1D	254042
ALOX12B	242
SHQ1	55164
CREG2	200407
FAM71C	196472
GLTP	51228
DYNAP	284254
KIAA1549L	25758
CALML3	810
D2HGDH	728294
ARL6IP6	151188
C5orf46	389336
ANO5	203859
PRPF3	9129
ASPRV1	151516
KDELC2	143888
TMEM102	284114
MRPS31	10240
OSBPL3	26031
ALX1	8092
DSCAML1	57453
GIMAP7	168537
EXOSC4	54512
CD209	30835
HKR1	284459
SPEM1	374768
LGALS9B	284194
AVL9	23080
DIS3L2	129563
CHRNA3	1136
ERICH5	203111
SWAP70	23075
TMEM25	84866
TYMS	7298
KCNG2	26251
DNMBP	23268
ZNF18	7566
PEX7	5191
PAM16	51025
CHAF1B	8208
MOB4	25843
SSH1	54434
METRNL	284207
CCNG2	901
STAT2	6773
NDUFS8	4728
COG4	25839
CSTF3	1479
C15orf56	644809
ZNF575	284346
ANXA2R	389289
AHCYL2	23382
HOXD8	3234
DPY19L2	283417
LILRB1	10859
SCAMP4	113178
SPAG11A	653423
TLN1	7094
NUP98	4928
HNRNPA0	10949
DVL3	1857
AGGF1	55109
SYNE4	163183
DRICH1	51233
SFTPC	6440
B3GNT5	84002
UBE2N	7334
CLEC4M	10332
HTR1A	3350
OR2Z1	284383
SCD5	79966
FARS2	10667
BAIAP2	10458
USP9X	8239
DLGAP1	9229
CSH1	1442
PACS1	55690
C20orf197	284756
DEGS1	8560
KCTD14	65987
FCAMR	83953
DCAF4L2	138009
TLK2	11011
OR9A2	135924
ZNF609	23060
TMEM132E	124842
RAPH1	65059
SUZ12	23512
RANBP10	57610
GTPBP6	8225
CNGB3	54714
SWI5	375757
RNF152	220441
C3orf22	152065
OSBPL2	9885
ACTL9	284382
PVRIG	79037
RHOJ	57381
LCE1D	353134
BIN1	274
NBPF3	84224
HSD11B2	3291
PITPNA	5306
SIX5	147912
ARHGEF4	50649
GPM6B	2824
LIMCH1	22998
C12orf54	121273
SFXN1	94081
SLC17A8	246213
ACSS1	84532
TMEM31	203562
CLK4	57396
MYEF2	50804
OR7A5	26659
TM6SF1	53346
GCNT4	51301
RMI1	80010
SNRNP200	23020
PLXND1	23129
PIBF1	10464
CYC1	1537
KRBA1	84626
TIGD2	166815
PLEKHD1	400224
PLD6	201164
CAPN6	827
SAMD4B	55095
FKBP10	60681
LMO7DN	729420
CPNE1	8904
MET	4233
FAM220A	84792
LPCAT4	254531
CABP1	9478
UBASH3A	53347
SSR4	6748
SNX18	112574
NEUROG2	63973
TCP1	6950
OR13D1	286365
MRPS11	64963
GLS	2744
SLC36A4	120103
CHST13	166012
ENTHD1	150350
CNPY1	285888
PSAPL1	768239
CHMP6	79643
BBS1	582
RABGGTB	5876
OR4F4	26682
WASH4P	374677
EID2B	126272
C16orf58	64755
NEUROG1	4762
TPPP2	122664
ZNF518B	85460
RECQL5	9400
C12orf40	283461
APOL1	8542
ZFP42	132625
RPP25	54913
STX4	6810
PIPOX	51268
HARBI1	283254
COX5A	9377
SPTBN5	51332
SH2D3C	10044
PRR15	222171
CES2	8824
RBBP6	5930
TNIP1	10318
RPTN	126638
CEP57	9702
R3HDM2	22864
GYS1	2997
EEA1	8411
WDTC1	23038
ROCK2	9475
NOC2L	26155
DUOX1	53905
ODF3L2	284451
RPRML	388394
EGR3	1960
ENPP4	22875
MC5R	4161
HINFP	25988
MAP7D3	79649
SCMH1	22955
CLDN22	53842
C9orf139	401563
BLOC1S4	55330
FUT7	2529
EDEM3	80267
MRFAP1L1	114932
MRPS24	64951
OS9	10956
PRKRA	8575
FUBP3	8939
NCL	4691
TUBA3E	112714
ZDHHC22	283576
COL26A1	136227
CSRNP3	80034
ELMOD3	84173
PROM2	150696
RUVBL1	8607
FAM46A	55603
MPI	4351
BCKDHB	594
MRFAP1	93621
AQP10	89872
ZNF513	130557
LENG8	114823
KIAA0319L	79932
CCDC114	93233
FDCSP	260436
YME1L1	10730
CDK5R1	8851
BACE1	23621
PRTFDC1	56952
MAF1	84232
LDLRAD3	143458
TRIM73	375593
VPS37A	137492
SUMO4	387082
INTS3	65123
RPS15A	6210
GREM2	64388
VSIG2	23584
HSPH1	10808
GCFC2	6936
TUBB6	84617
FAM9B	171483
AQP11	282679
BHLHE22	27319
SYTL2	54843
CRLF3	51379
TPO	7173
GCC1	79571
BID	637
OR10H4	126541
SF3B2	10992
CYP8B1	1582
SHMT1	6470
OR4F21	441308
FMN2	56776
SOBP	55084
CA13	377677
PNMA1	9240
MARCO	8685
TRAF7	84231
OR52K2	119774
SLC35C2	51006
PINX1	54984
FAM133A	286499
GEN1	348654
EPSTI1	94240
NSUN3	63899
OR11H4	390442
C11orf16	56673
CCDC71	64925
TMEM45A	55076
CETN1	1068
ZNF77	58492
CAMK2G	818
OR11H6	122748
RAP2B	5912
SUPT6H	6830
GSX2	170825
DEFB112	245915
PSG11	5680
CYBRD1	79901
PRMT5	10419
KDF1	126695
STK17A	9263
OR4K17	390436
OR4L1	122742
ZNF720	124411
PHLDA2	7262
MAGOHB	55110
GPR62	118442
GIPC3	126326
CHORDC1	26973
MALT1	10892
BASP1	10409
ZNF572	137209
OR4K13	390433
LSM10	84967
KCNMB3	27094
MAMDC4	158056
ARMC10	83787
SKA3	221150
CPN2	1370
ICOS	29851
DCUN1D3	123879
TSPAN16	26526
UGDH	7358
OR4K5	79317
GCSH	2653
OR2A4	79541
PRR18	285800
KCND3	3752
SNAPC5	10302
OR4N2	390429
SULT1C2	6819
IGDCC4	57722
CXCR2	3579
B3GNT4	79369
DMRTA1	63951
OR4M1	441670
NUDC	10726
GPR89A	653519
DUOXA2	405753
AGTRAP	57085
FRMD8	83786
PRSS8	5652
RCN2	5955
GPR4	2828
RAB43	339122
NQO1	1728
SERINC4	619189
H1FOO	132243
PCK1	5105
OPA3	80207
ZNF687	57592
DEF6	50619
CHDH	55349
ITFG1	81533
BBX	56987
B3GNTL1	146712
SLC16A6	9120
TMEM11	8834
CACNB2	783
ARHGAP33	115703
LYPLA1	10434
OR4D11	219986
C3orf58	205428
CD276	80381
NKX2-6	137814
SH3GL3	6457
ZNF784	147808
TRIP10	9322
DYNC1I1	1780
EZH2	2146
PKM	5315
HCLS1	3059
GHRHR	2692
MRPS23	51649
ZNF579	163033
CIDEA	1149
SLC26A10	65012
ARSJ	79642
CCDC168	643677
TIMM22	29928
TRPM7	54822
SLC9A9	285195
OSBPL1A	114876
OR5AN1	390195
FARSA	2193
NEU4	129807
NPEPPS	9520
PLA2G16	11145
ELL3	80237
ZFP3	124961
IFT22	64792
P2RY13	53829
SLC7A8	23428
UGT2B17	7367
VPS37D	155382
S100Z	170591
ST8SIA3	51046
CTNNAL1	8727
ARID1A	8289
NAP1L5	266812
EDC3	80153
RNF185	91445
BANK1	55024
LRRC75B	388886
FAM3A	60343
WFDC9	259240
EPN2	22905
OR2D3	120775
WDFY4	57705
ING3	54556
FAXDC2	10826
SLCO3A1	28232
CCDC89	220388
DNAJC25	548645
YARS2	51067
EML4	27436
STX19	415117
SLC25A36	55186
TMEM150B	284417
TUBD1	51174
DEFB104A	140596
GDPD4	220032
KIF1C	10749
CCDC184	387856
CALR	811
TRIM41	90933
MLXIPL	51085
ASB8	140461
RNF168	165918
KRI1	65095
WIPF2	147179
SLC2A4	6517
IL17RA	23765
CNOT1	23019
DEFB103A	414325
VGLL2	245806
CD300LG	146894
C11orf42	160298
LURAP1L	286343
TMEM86B	255043
ME2	4200
SIGLEC8	27181
TAC1	6863
ZNF554	115196
RBM44	375316
ATP11B	23200
OR56B4	196335
TNIP2	79155
SH2B1	25970
RCHY1	25898
PRNT	149830
OR56A1	120796
SIGLECL1	284369
TALDO1	6888
COX8A	1351
PITPNB	23760
PXMP2	5827
VCX2	51480
HGH1	51236
F2R	2149
RNF144A	9781
LPA	4018
OR4C5	79346
ST8SIA5	29906
IL23R	149233
TTLL11	158135
DIAPH2	1730
C14orf177	283598
ZBED2	79413
FBXO39	162517
ASB4	51666
OR4C3	256144
SLC34A1	6569
OR52E4	390081
KCNH5	27133
MSC	9242
OR4S1	256148
RRP7A	27341
MICU3	286097
C10orf67	256815
KLHL38	340359
SLC37A3	84255
OR4X1	390113
C19orf18	147685
LLGL1	3996
KBTBD11	9920
DCBLD2	131566
IMPDH2	3615
CRMP1	1400
ANKZF1	55139
ANKFN1	162282
CDC25C	995
ANKRD23	200539
MEOX1	4222
TACC1	6867
GEMIN4	50628
DIS3L	115752
OR51V1	283111
SLC16A8	23539
HIST1H2BC	8347
FGF8	2253
PAQR4	124222
RIT2	6014
TRIT1	54802
ZNF776	284309
STXBP5	134957
ETV4	2118
ZNF671	79891
SERPINF2	5345
CRELD1	78987
B3GNT3	10331
FBXL13	222235
FAIM2	23017
FIBIN	387758
ZSCAN4	201516
RHOT2	89941
NKPD1	284353
TSPEAR	54084
LARP1B	55132
PTH1R	5745
SLC25A22	79751
C7	730
OR52E2	119678
ING5	84289
OR51L1	119682
ATG4C	84938
PFN4	375189
DSCC1	79075
DPM2	8818
DEFB104B	503618
PGA3	643834
PITPNM2	57605
FADS1	3992
C14orf119	55017
RNF10	9921
ORAI3	93129
TNNI3K	51086
ZNF620	253639
OLFML3	56944
VNN2	8875
TMTC2	160335
PORCN	64840
COQ7	10229
FAM20C	56975
VN1R1	57191
CDK20	23552
PLEKHF2	79666
FGF13	2258
RRS1	23212
RPLP2	6181
HBA1	3039
OR6B3	150681
TUFM	7284
NDUFV1	4723
SIAH2	6478
SCN4B	6330
C3orf38	285237
DCTPP1	79077
PELI3	246330
ZNF543	125919
OR51G1	79324
SOX11	6664
POLE	5426
PHF23	79142
C4orf17	84103
OR51G2	81282
RAB39A	54734
ERICH3	127254
HTR3C	170572
ARL4D	379
SPATA31E1	286234
SLC25A41	284427
HMGCS1	3157
GLYR1	84656
ITM2C	81618
OR51S1	119692
RHBDF2	79651
OR5AK2	390181
MMP1	4312
OR52N2	390077
TSPYL5	85453
MTSS1	9788
OR52N1	79473
ROGDI	79641
TMEM40	55287
ZMYM3	9203
OR52N5	390075
DTX2	113878
EBF1	1879
ZNF843	283933
ZMYM4	9202
HTR1F	3355
LRSAM1	90678
OR56B1	387748
MFAP3	4238
BCAT2	587
ACPP	55
EXOSC3	51010
MTG1	92170
GADD45GIP1	90480
TMEM168	64418
ACOT4	122970
RAI1	10743
NDUFAF3	25915
AMIGO3	386724
ATRIP	84126
ZKSCAN1	7586
DAND5	199699
ZBTB2	57621
MYCBPAP	84073
SAGE1	55511
GOLGA8R	101059918
OR52N4	390072
C10orf91	170393
E2F7	144455
MARVELD2	153562
CD6	923
RPUSD2	27079
SPAG5	10615
POC1B	282809
LSMEM1	286006
PDIA5	10954
SIGLEC7	27036
ZNF645	158506
OR5M8	219484
FAM187B	148109
SMC1A	8243
OR2AP1	121129
ISG20L2	81875
SNX22	79856
TPRX1	284355
PNKP	11284
UTS2R	2837
MKLN1	4289
SLC6A18	348932
OR8K3	219473
SLC2A2	6514
IFT88	8100
TSHZ1	10194
ITLN1	55600
SOX2	6657
OR8H1	219469
OR6C2	341416
OR5T1	390155
FAM210A	125228
TTC39C	125488
DBF4B	80174
ZBTB7A	51341
ZADH2	284273
C15orf54	400360
UBE2O	63893
OR5T2	219464
CRTAP	10491
EIF4E1B	253314
MED14	9282
UCP3	7352
CCDC43	124808
TEX35	84066
PALM2	114299
HACL1	26061
AHRR	57491
GVQW3	100506127
ARL14	80117
OR8K5	219453
PLEC	5339
DDX54	79039
PRKAG1	5571
P2RY11	5032
ZNRF2	223082
FOXJ1	2302
TRIM25	7706
OR10D3	26497
FZD2	2535
TRIM55	84675
TRPM8	79054
PLXDC1	57125
OR8H3	390152
A2M	2
ZNF771	51333
OR51F2	119694
SMARCE1	6605
CRIPAK	285464
OR8H2	390151
KIF15	56992
ZNF354C	30832
ENO3	2027
OR5AS1	219447
PRPF31	26121
POLR2L	5441
PSD3	23362
HSPA5	3309
MAMSTR	284358
KCNRG	283518
AATK	9625
WRAP53	55135
MTURN	222166
CHMP4A	29082
PENK	5179
OR10K2	391107
OXTR	5021
APOLD1	81575
ACAP2	23527
FBF1	85302
STXBP6	29091
TRAPPC12	51112
TCTEX1D2	255758
UPB1	51733
OR2T35	403244
PHF21B	112885
TCHP	84260
SYT9	143425
ZYX	7791
YLPM1	56252
CSNK1D	1453
BAIAP3	8938
SEPT1	1731
MYO1D	4642
LAMA3	3909
OR14C36	127066
OR2M7	391196
ULK1	8408
FLII	2314
OR2T12	127064
FAM193A	8603
ZNF660	285349
NAPG	8774
DEFB103B	55894
CYP2B6	1555
TMEM108	66000
C16orf89	146556
OR2T33	391195
GRHL1	29841
MAB21L2	10586
SAV1	60485
C7orf43	55262
WFIKKN1	117166
OR4C6	219432
TMIE	259236
NFATC2IP	84901
TMEM78	677790
PPP2R1A	5518
GSK3B	2932
MVB12A	93343
AKAP17A	8227
OR4P4	81300
AACS	65985
STK11	6794
SEMA6D	80031
SPINK6	404203
CD28	940
IQCK	124152
OR4C16	219428
C14orf39	317761
MBOAT1	154141
OR4C15	81309
CABP4	57010
COPG1	22820
NCAPD2	9918
ZNF569	148266
OR4A15	81328
PPP2R2A	5520
OR10G4	390264
OR2AJ1	127608
LRCH2	57631
PGR	5241
OR4A16	81327
HADHB	3032
C15orf53	400359
COL12A1	1303
OR6T1	219874
MYLPF	29895
LASP1	3927
TTC9C	283237
MTMR4	9110
PKD2L1	9033
CDPF1	150383
METAP2	10988
MAP1S	55201
ZNF335	63925
CASKIN2	57513
AP3S1	1176
HNRNPM	4670
WDR33	55339
OR8D4	338662
MYPOP	339344
SERTAD3	29946
PARL	55486
MAT2B	27430
KARS	3735
CERS5	91012
C11orf71	54494
KIR3DL2	3812
WNT11	7481
FBN1	2200
PLAG1	5324
CNDP2	55748
TMC8	147138
MINOS1	440574
SYCN	342898
PTPRCAP	5790
RUFY1	80230
MED16	10025
PARP10	84875
ZNF639	51193
PRM3	58531
CHCHD5	84269
NFKBIZ	64332
EXOC3L1	283849
RNF40	9810
CCZ1	51622
OR2B11	127623
CARM1	10498
CD37	951
TNP2	7142
STK25	10494
GJC3	349149
SERTM1	400120
SPECC1L	23384
LRRN4CL	221091
NR2F1	7025
CYP11B2	1585
SEC16A	9919
DIRAS1	148252
ODF3	113746
ANKDD1A	348094
SRSF7	6432
PCSK7	9159
PSMG2	56984
LNX2	222484
RIC8A	60626
CDHR3	222256
PTPMT1	114971
LRRC31	79782
PUS10	150962
PRX	57716
FHL5	9457
PPP1CA	5499
TUBA3D	113457
TMEM39A	55254
SLC41A3	54946
RNF166	115992
C5orf30	90355
PMAIP1	5366
KLK4	9622
RFFL	117584
ZBTB11	27107
DHRS4	10901
OR2T8	343172
GANC	2595
OR52D1	390066
CAPZA3	93661
MYNN	55892
TMEM151A	256472
SAMD9L	219285
ZNF454	285676
RTBDN	83546
OR52H1	390067
SRRM1	10250
EFCAB11	90141
FOXL1	2300
OR2G3	81469
SLC25A20	788
DEFB124	245937
LRRC37A	9884
FRAS1	80144
ATG16L2	89849
ELMOD2	255520
OR2G2	81470
PSEN1	5663
FOXC2	2303
EIF4A2	1974
CLEC1A	51267
CWF19L1	55280
NADSYN1	55191
CCR8	1237
SHISA3	152573
ABHD1	84696
THOC6	79228
TACC3	10460
KDM3B	51780
FKRP	79147
C9orf62	157927
HCCS	3052
PEG3	5178
SMCHD1	23347
LMBR1	64327
ASIC4	55515
ZFPM1	161882
HPS1	3257
FAM71F1	84691
SLC47A2	146802
SLC25A42	284439
CLGN	1047
PLEKHO2	80301
OVCH1	341350
OR10A7	121364
TNFRSF12A	51330
LRIG3	121227
MED25	81857
CUL1	8454
NCBP2	22916
YOD1	55432
LRRC57	255252
C14orf28	122525
NT5DC1	221294
ORMDL1	94101
C5orf22	55322
LIMS2	55679
SERTAD2	9792
FTSJ1	24140
ZNF121	7675
IMP3	55272
CLIP4	79745
RORC	6097
MAF	4094
LMNB2	84823
MDH2	4191
PCM1	5108
DDHD1	80821
EHD3	30845
MIEF1	54471
ZNF354B	117608
FLNC	2318
PRR7	80758
CCT6B	10693
SENP5	205564
ATP13A2	23400
TMCO5A	145942
VIPR1	7433
NOS2	4843
PPM1A	5494
NDUFV2	4729
ITGA11	22801
THNSL2	55258
BGN	633
IGIP	492311
COL10A1	1300
GPR39	2863
HBG1	3047
SETD3	84193
BMP8A	353500
ACSM2B	348158
APOBEC3B	9582
MYT1	4661
SMDT1	91689
KLHDC8B	200942
TSEN54	283989
C16orf54	283897
STAC2	342667
CSF1	1435
OR4F6	390648
LYG2	254773
ZNF534	147658
OR51B2	79345
NPTXR	23467
SLC22A10	387775
OR1D2	4991
GLUD2	2747
CLEC4G	339390
TRIM49	57093
ADAMTSL5	339366
KCNK12	56660
VPS33B	26276
LRRC14B	389257
AP2A2	161
WRB	7485
TAS2R60	338398
C7orf61	402573
TRIML1	339976
NKX2-5	1482
NLRP10	338322
IZUMO1	284359
DCAF4L1	285429
P4HB	5034
XPOT	11260
IFNLR1	163702
ATAT1	79969
SH2D7	646892
LPAR5	57121
INTS5	80789
IL3RA	3563
ACSM5	54988
SLC5A2	6524
C19orf71	100128569
TGIF1	7050
SNAI3	333929
DHRS7C	201140
TRIM50	135892
YAF2	10138
TNFAIP8L3	388121
KRBA2	124751
DGAT2L6	347516
CCDC144NL	339184
RLIM	51132
C6orf58	352999
GLTPD2	388323
WDR53	348793
ARHGEF37	389337
PAWR	5074
OTOP3	347741
IL25	64806
MCF2L2	23101
IL20RB	53833
OR7A17	26333
SPATA8	145946
JAG2	3714
PIF1	80119
NOG	9241
CLN8	2055
FBXO21	23014
TRAIP	10293
TNFRSF18	8784
OR56A4	120793
CDCA2	157313
FFAR3	2865
KNTC1	9735
ZNF71	58491
HMG20B	10362
KRTAP4-6	81871
B4GALNT4	338707
RNF123	63891
FAM47B	170062
PTTG1IP	754
XKR4	114786
ASB7	140460
SMIM10	644538
CEND1	51286
RNF135	84282
FAM110C	642273
KCTD11	147040
KRT79	338785
DEFA3	1668
MAFA	389692
VMO1	284013
OR6C76	390326
DGKA	1606
PDE6G	5148
REC114	283677
FAM208B	54906
KRTAP4-8	728224
S1PR5	53637
CNGA2	1260
HIST1H2AJ	8331
CCDC87	55231
KCNA4	3739
ZNF696	79943
DENND5A	23258
DNMT3B	1789
RAB28	9364
OR4D9	390199
GLRX5	51218
SIX6	4990
HOXD1	3231
NRROS	375387
DSCR4	10281
C2CD4C	126567
MOB2	81532
RXFP3	51289
FOXK1	221937
PRR23B	389151
HEXIM1	10614
EFNA5	1946
KCNH8	131096
GPR132	29933
TOP1MT	116447
RBM10	8241
NOC4L	79050
TRAK2	66008
OR52E6	390078
GTF2H2	2966
KANK3	256949
HOXB4	3214
OR2T11	127077
AFMID	125061
SLX1B	79008
RPH3AL	9501
CHST6	4166
PAXBP1	94104
TRAK1	22906
HAX1	10456
SLC25A18	83733
FAM174B	400451
OR4C46	119749
TPH2	121278
PHF6	84295
LIN9	286826
AMER1	139285
PRKCH	5583
CREB3L2	64764
OR6C70	390327
CLRN1	7401
KRT36	8689
POU3F2	5454
STAC3	246329
OR2T10	127069
SIVA1	10572
ST6GALNAC3	256435
FMNL1	752
KRT7	3855
ZNF662	389114
SNN	8303
GKN2	200504
NXPH3	11248
IGLL1	3543
C17orf77	146723
SP1	6667
CCDC137	339230
SERPINA7	6906
GP1BA	2811
PCP4	5121
SOCS1	8651
COPB2	9276
SLC25A21	89874
SIRT7	51547
ADAP2	55803
KDELR1	10945
CD300C	10871
SPDYE4	388333
TUSC5	286753
TMEM89	440955
GRPEL2	134266
SPDYE3	441272
ODF3L1	161753
YBEY	54059
ZNF804B	219578
ACTL10	170487
H1FX	8971
SHC4	399694
GALR2	8811
OR10G7	390265
DRG1	4733
FAM212A	389119
CPNE8	144402
ATP6V0C	527
ZNF85	7639
TCEAL7	56849
TMEM105	284186
CADM1	23705
ZAR1	326340
SPATA31A6	389730
TRMT12	55039
CCDC172	374355
PHACTR1	221692
DEFA5	1670
IQCF2	389123
PSMG1	8624
MEX3B	84206
MCEMP1	199675
CALHM1	255022
LGALS9C	654346
PHF12	57649
LRRC36	55282
TBK1	29110
OR4F16	81399
IFNL1	282618
FAM186A	121006
PIWIL3	440822
UPP1	7378
OR4Q3	441669
MFSD6L	162387
NPW	283869
HIST1H1B	3009
OGFOD3	79701
FBXL6	26233
KRT76	51350
GRID1	2894
RSRC2	65117
SLC6A17	388662
BTNL9	153579
SOX1	6656
